"SITE","SEASON","DATE","PLOT_ID","ROW","EME.raw","ZONE","TRAFFIC.by.zone","TRAFFIC.by.row"
"NH",2019,"16/11/2018",25,14,27,"C",0,1
"NH",2019,"16/11/2018",25,15,31,"C",0,1
"NH",2019,"16/11/2018",25,16,39,"W",4,4
"NH",2019,"16/11/2018",25,17,32,"W",4,4
"NH",2019,"16/11/2018",25,18,30,"W",4,3
"NH",2019,"16/11/2018",25,19,48,"W",4,3
"NH",2019,"16/11/2018",25,20,39,"O",0,0
"NH",2019,"16/11/2018",25,21,25,"O",0,0
"NH",2019,"16/11/2018",25,22,35,"O",0,0
"NH",2019,"16/11/2018",26,1,29,"O",0,0
"NH",2019,"16/11/2018",26,2,29,"O",0,1
"NH",2019,"16/11/2018",26,3,25,"O",0,1
"NH",2019,"16/11/2018",26,4,37,"W",4,4
"NH",2019,"16/11/2018",26,5,34,"W",4,4
"NH",2019,"16/11/2018",26,6,23,"W",4,3
"NH",2019,"16/11/2018",26,7,27,"W",4,3
"NH",2019,"16/11/2018",26,8,30,"C",0,0
"NH",2019,"16/11/2018",26,9,30,"C",0,0
"NH",2019,"16/11/2018",26,10,35,"C",0,0
"NH",2019,"16/11/2018",26,11,26,"C",0,0
"NH",2019,"16/11/2018",26,12,45,"C",0,0
"NH",2019,"16/11/2018",26,13,26,"C",0,0
"NH",2019,"16/11/2018",26,14,30,"C",0,1
"NH",2019,"16/11/2018",26,15,29,"C",0,1
"NH",2019,"16/11/2018",26,16,29,"W",4,4
"NH",2019,"16/11/2018",26,17,38,"W",4,4
"NH",2019,"16/11/2018",26,18,38,"W",4,3
"NH",2019,"16/11/2018",26,19,40,"W",4,3
"NH",2019,"16/11/2018",26,20,46,"O",0,0
"NH",2019,"16/11/2018",26,21,33,"O",0,0
"NH",2019,"16/11/2018",26,22,30,"O",0,0
"NH",2019,"16/11/2018",27,1,25,"O",0,0
"NH",2019,"16/11/2018",27,2,26,"O",0,0
"NH",2019,"16/11/2018",27,3,18,"O",0,0
"NH",2019,"16/11/2018",27,4,34,"W",3,3
"NH",2019,"16/11/2018",27,5,24,"W",3,3
"NH",2019,"16/11/2018",27,6,15,"W",3,3
"NH",2019,"16/11/2018",27,7,12,"W",3,3
"NH",2019,"16/11/2018",27,8,32,"C",0,0
"NH",2019,"16/11/2018",27,9,27,"C",0,0
"NH",2019,"16/11/2018",27,10,33,"C",0,0
"NH",2019,"16/11/2018",27,11,22,"C",0,0
"NH",2019,"16/11/2018",27,12,28,"C",0,0
"NH",2019,"16/11/2018",27,13,31,"C",0,0
"NH",2019,"16/11/2018",27,14,25,"C",0,0
"NH",2019,"16/11/2018",27,15,25,"C",0,0
"NH",2019,"16/11/2018",27,16,29,"W",3,3
"NH",2019,"16/11/2018",27,17,21,"W",3,3
"NH",2019,"16/11/2018",27,18,32,"W",3,3
"NH",2019,"16/11/2018",27,19,26,"W",3,3
"NH",2019,"16/11/2018",27,20,24,"O",0,0
"NH",2019,"16/11/2018",27,21,34,"O",0,0
"NH",2019,"16/11/2018",27,22,40,"O",0,0
"NH",2019,"16/11/2018",28,1,20,"O",0,1
"NH",2019,"16/11/2018",28,2,31,"O",0,1
"NH",2019,"16/11/2018",28,3,20,"O",0,1
"NH",2019,"16/11/2018",28,4,33,"W",4,4
"NH",2019,"16/11/2018",28,5,16,"W",4,4
"NH",2019,"16/11/2018",28,6,19,"W",4,4
"NH",2019,"16/11/2018",28,7,21,"W",4,4
"NH",2019,"16/11/2018",28,8,17,"C",1,1
"NH",2019,"16/11/2018",28,9,32,"C",1,1
"NH",2019,"16/11/2018",28,10,18,"C",1,0
"NH",2019,"16/11/2018",28,11,23,"C",1,0
"NH",2019,"16/11/2018",28,12,37,"C",1,0
"NH",2019,"16/11/2018",28,13,20,"C",1,0
"NH",2019,"16/11/2018",28,14,33,"C",1,1
"NH",2019,"16/11/2018",28,15,37,"C",1,1
"NH",2019,"16/11/2018",28,16,36,"W",4,4
"NH",2019,"16/11/2018",28,17,23,"W",4,4
"NH",2019,"16/11/2018",28,18,26,"W",4,4
"NH",2019,"16/11/2018",28,19,23,"W",4,4
"NH",2019,"16/11/2018",28,20,38,"O",0,1
"NH",2019,"16/11/2018",28,21,24,"O",0,1
"NH",2019,"16/11/2018",28,22,41,"O",0,1
"NH",2019,"16/11/2018",29,1,27,"O",0,1
"NH",2019,"16/11/2018",29,2,27,"O",0,2
"NH",2019,"16/11/2018",29,3,27,"O",0,2
"NH",2019,"16/11/2018",29,4,38,"W",4,5
"NH",2019,"16/11/2018",29,5,28,"W",4,4
"NH",2019,"16/11/2018",29,6,26,"W",4,4
"NH",2019,"16/11/2018",29,7,21,"W",4,5
"NH",2019,"16/11/2018",29,8,26,"C",1,2
"NH",2019,"16/11/2018",29,9,26,"C",1,2
"NH",2019,"16/11/2018",29,10,39,"C",1,1
"NH",2019,"16/11/2018",29,11,25,"C",1,0
"NH",2019,"16/11/2018",29,12,25,"C",1,0
"NH",2019,"16/11/2018",29,13,17,"C",1,1
"NH",2019,"16/11/2018",29,14,38,"C",1,2
"NH",2019,"16/11/2018",29,15,21,"C",1,2
"NH",2019,"16/11/2018",29,16,40,"W",4,5
"NH",2019,"16/11/2018",29,17,26,"W",4,4
"NH",2019,"16/11/2018",29,18,39,"W",4,4
"NH",2019,"16/11/2018",29,19,28,"W",4,5
"NH",2019,"16/11/2018",29,20,32,"O",0,2
"NH",2019,"16/11/2018",29,21,30,"O",0,2
"NH",2019,"16/11/2018",29,22,30,"O",0,1
"NH",2019,"16/11/2018",30,1,24,"O",0,0
"NH",2019,"16/11/2018",30,2,25,"O",0,0
"NH",2019,"16/11/2018",30,3,30,"O",0,0
"NH",2019,"16/11/2018",30,4,38,"W",3,3
"NH",2019,"16/11/2018",30,5,13,"W",3,3
"NH",2019,"16/11/2018",30,6,25,"W",3,3
"NH",2019,"16/11/2018",30,7,23,"W",3,3
"NH",2019,"16/11/2018",30,8,31,"C",0,0
"NH",2019,"16/11/2018",30,9,32,"C",0,0
"NH",2019,"16/11/2018",30,10,33,"C",0,0
"NH",2019,"16/11/2018",30,11,24,"C",0,0
"NH",2019,"16/11/2018",30,12,36,"C",0,0
"NH",2019,"16/11/2018",30,13,34,"C",0,0
"NH",2019,"16/11/2018",30,14,25,"C",0,0
"NH",2019,"16/11/2018",30,15,33,"C",0,0
"NH",2019,"16/11/2018",30,16,37,"W",3,3
"NH",2019,"16/11/2018",30,17,23,"W",3,3
"NH",2019,"16/11/2018",30,18,31,"W",3,3
"NH",2019,"16/11/2018",30,19,40,"W",3,3
"NH",2019,"16/11/2018",30,20,31,"O",0,0
"NH",2019,"16/11/2018",30,21,36,"O",0,0
"NH",2019,"16/11/2018",30,22,25,"O",0,0
"NH",2019,"16/11/2018",31,1,22,"O",0,0
"NH",2019,"16/11/2018",31,2,37,"O",0,0
"NH",2019,"16/11/2018",31,3,25,"O",0,0
"NH",2019,"16/11/2018",31,4,37,"W",3,3
"NH",2019,"16/11/2018",31,5,28,"W",3,3
"NH",2019,"16/11/2018",31,6,20,"W",3,3
"NH",2019,"16/11/2018",31,7,14,"W",3,3
"NH",2019,"16/11/2018",31,8,27,"C",0,0
"NH",2019,"16/11/2018",31,9,31,"C",0,0
"NH",2019,"16/11/2018",31,10,31,"C",0,0
"NH",2019,"16/11/2018",31,11,26,"C",0,0
"NH",2019,"16/11/2018",31,12,15,"C",0,0
"NH",2019,"16/11/2018",31,13,25,"C",0,0
"NH",2019,"16/11/2018",31,14,28,"C",0,0
"NH",2019,"16/11/2018",31,15,44,"C",0,0
"NH",2019,"16/11/2018",31,16,21,"W",3,3
"NH",2019,"16/11/2018",31,17,37,"W",3,3
"NH",2019,"16/11/2018",31,18,41,"W",3,3
"NH",2019,"16/11/2018",31,19,42,"W",3,3
"NH",2019,"16/11/2018",31,20,40,"O",0,0
"NH",2019,"16/11/2018",31,21,33,"O",0,0
"NH",2019,"16/11/2018",31,22,28,"O",0,0
"NH",2019,"16/11/2018",33,1,32,"O",0,1
"NH",2019,"16/11/2018",33,2,23,"O",0,1
"NH",2019,"16/11/2018",33,3,22,"O",0,1
"NH",2019,"16/11/2018",33,4,17,"W",4,4
"NH",2019,"16/11/2018",33,5,25,"W",4,4
"NH",2019,"16/11/2018",33,6,17,"W",4,4
"NH",2019,"16/11/2018",33,7,27,"W",4,4
"NH",2019,"16/11/2018",33,8,28,"C",1,1
"NH",2019,"16/11/2018",33,9,30,"C",1,1
"NH",2019,"16/11/2018",33,10,28,"C",1,0
"NH",2019,"16/11/2018",33,11,10,"C",1,0
"NH",2019,"16/11/2018",33,12,24,"C",1,0
"NH",2019,"16/11/2018",33,13,16,"C",1,0
"NH",2019,"16/11/2018",33,14,24,"C",1,1
"NH",2019,"16/11/2018",33,15,35,"C",1,1
"NH",2019,"16/11/2018",33,16,29,"W",4,4
"NH",2019,"16/11/2018",33,17,37,"W",4,4
"NH",2019,"16/11/2018",33,18,32,"W",4,4
"NH",2019,"16/11/2018",33,19,22,"W",4,4
"NH",2019,"16/11/2018",33,20,32,"O",0,1
"NH",2019,"16/11/2018",33,21,25,"O",0,1
"NH",2019,"16/11/2018",33,22,34,"O",0,1
"NH",2019,"16/11/2018",34,1,23,"O",0,1
"NH",2019,"16/11/2018",34,2,25,"O",0,2
"NH",2019,"16/11/2018",34,3,28,"O",0,2
"NH",2019,"16/11/2018",34,4,32,"W",4,5
"NH",2019,"16/11/2018",34,5,31,"W",4,4
"NH",2019,"16/11/2018",34,6,26,"W",4,4
"NH",2019,"16/11/2018",34,7,24,"W",4,5
"NH",2019,"16/11/2018",34,8,18,"C",1,2
"NH",2019,"16/11/2018",34,9,10,"C",1,2
"NH",2019,"16/11/2018",34,10,24,"C",1,1
"NH",2019,"16/11/2018",34,11,34,"C",1,0
"NH",2019,"16/11/2018",34,12,34,"C",1,0
"NH",2019,"16/11/2018",34,13,29,"C",1,1
"NH",2019,"16/11/2018",34,14,20,"C",1,2
"NH",2019,"16/11/2018",34,15,33,"C",1,2
"NH",2019,"16/11/2018",34,16,35,"W",4,5
"NH",2019,"16/11/2018",34,17,30,"W",4,4
"NH",2019,"16/11/2018",34,18,27,"W",4,4
"NH",2019,"16/11/2018",34,19,33,"W",4,5
"NH",2019,"16/11/2018",34,20,31,"O",0,2
"NH",2019,"16/11/2018",34,21,35,"O",0,2
"NH",2019,"16/11/2018",34,22,20,"O",0,1
"NH",2019,"16/11/2018",35,1,24,"O",0,0
"NH",2019,"16/11/2018",35,2,29,"O",0,1
"NH",2019,"16/11/2018",35,3,19,"O",0,1
"NH",2019,"16/11/2018",35,4,22,"W",4,4
"NH",2019,"16/11/2018",35,5,23,"W",4,4
"NH",2019,"16/11/2018",35,6,26,"W",4,3
"NH",2019,"16/11/2018",35,7,21,"W",4,3
"NH",2019,"16/11/2018",35,8,24,"C",0,0
"NH",2019,"16/11/2018",35,9,18,"C",0,0
"NH",2019,"16/11/2018",35,10,24,"C",0,0
"NH",2019,"16/11/2018",35,11,14,"C",0,0
"NH",2019,"16/11/2018",35,12,17,"C",0,0
"NH",2019,"16/11/2018",35,13,19,"C",0,0
"NH",2019,"16/11/2018",35,14,27,"C",0,1
"NH",2019,"16/11/2018",35,15,19,"C",0,1
"NH",2019,"16/11/2018",35,16,24,"W",4,4
"NH",2019,"16/11/2018",35,17,26,"W",4,4
"NH",2019,"16/11/2018",35,18,26,"W",4,3
"NH",2019,"16/11/2018",35,19,25,"W",4,3
"NH",2019,"16/11/2018",35,20,28,"O",0,0
"NH",2019,"16/11/2018",35,21,17,"O",0,0
"NH",2019,"16/11/2018",35,22,19,"O",0,0
"NH",2019,"16/11/2018",36,1,34,"O",0,0
"NH",2019,"16/11/2018",36,2,39,"O",0,1
"NH",2019,"16/11/2018",36,3,32,"O",0,1
"NH",2019,"16/11/2018",36,4,44,"W",4,4
"NH",2019,"16/11/2018",36,5,33,"W",4,4
"NH",2019,"16/11/2018",36,6,28,"W",4,3
"NH",2019,"16/11/2018",36,7,24,"W",4,3
"NH",2019,"16/11/2018",36,8,22,"C",0,0
"NH",2019,"16/11/2018",36,9,28,"C",0,0
"NH",2019,"16/11/2018",36,10,33,"C",0,0
"NH",2019,"16/11/2018",36,11,23,"C",0,0
"NH",2019,"16/11/2018",36,12,39,"C",0,0
"NH",2019,"16/11/2018",36,13,34,"C",0,0
"NH",2019,"16/11/2018",36,14,28,"C",0,1
"NH",2019,"16/11/2018",36,15,35,"C",0,1
"NH",2019,"16/11/2018",36,16,30,"W",4,4
"NH",2019,"16/11/2018",36,17,26,"W",4,4
"NH",2019,"16/11/2018",36,18,35,"W",4,3
"NH",2019,"16/11/2018",36,19,36,"W",4,3
"NH",2019,"16/11/2018",36,20,38,"O",0,0
"NH",2019,"16/11/2018",36,21,33,"O",0,0
"NH",2019,"16/11/2018",36,22,26,"O",0,0
"NH",2019,"16/11/2018",37,1,26,"O",0,0
"NH",2019,"16/11/2018",37,2,29,"O",0,0
"NH",2019,"16/11/2018",37,3,15,"O",0,0
"NH",2019,"16/11/2018",37,4,28,"W",3,3
"NH",2019,"16/11/2018",37,5,36,"W",3,3
"NH",2019,"16/11/2018",37,6,34,"W",3,3
"NH",2019,"16/11/2018",37,7,22,"W",3,3
"NH",2019,"16/11/2018",37,8,22,"C",0,0
"NH",2019,"16/11/2018",37,9,17,"C",0,0
"NH",2019,"16/11/2018",37,10,19,"C",0,0
"NH",2019,"16/11/2018",37,11,14,"C",0,0
"NH",2019,"16/11/2018",37,12,23,"C",0,0
"NH",2019,"16/11/2018",37,13,26,"C",0,0
"NH",2019,"16/11/2018",37,14,37,"C",0,0
"NH",2019,"16/11/2018",37,15,32,"C",0,0
"NH",2019,"16/11/2018",37,16,26,"W",3,3
"NH",2019,"16/11/2018",37,17,19,"W",3,3
"NH",2019,"16/11/2018",37,18,22,"W",3,3
"NH",2019,"16/11/2018",37,19,31,"W",3,3
"NH",2019,"16/11/2018",37,20,26,"O",0,0
"NH",2019,"16/11/2018",37,21,33,"O",0,0
"NH",2019,"16/11/2018",37,22,34,"O",0,0
"NH",2019,"16/11/2018",38,1,14,"O",0,0
"NH",2019,"16/11/2018",38,2,32,"O",0,0
"NH",2019,"16/11/2018",38,3,29,"O",0,0
"NH",2019,"16/11/2018",38,4,26,"W",3,3
"NH",2019,"16/11/2018",38,5,32,"W",3,3
"NH",2019,"16/11/2018",38,6,28,"W",3,3
"NH",2019,"16/11/2018",38,7,27,"W",3,3
"NH",2019,"16/11/2018",38,8,27,"C",0,0
"NH",2019,"16/11/2018",38,9,26,"C",0,0
"NH",2019,"16/11/2018",38,10,24,"C",0,0
"NH",2019,"16/11/2018",38,11,21,"C",0,0
"NH",2019,"16/11/2018",38,12,34,"C",0,0
"NH",2019,"16/11/2018",38,13,23,"C",0,0
"NH",2019,"16/11/2018",38,14,20,"C",0,0
"NH",2019,"16/11/2018",38,15,28,"C",0,0
"NH",2019,"16/11/2018",38,16,33,"W",3,3
"NH",2019,"16/11/2018",38,17,34,"W",3,3
"NH",2019,"16/11/2018",38,18,34,"W",3,3
"NH",2019,"16/11/2018",38,19,26,"W",3,3
"NH",2019,"16/11/2018",38,20,37,"O",0,0
"NH",2019,"16/11/2018",38,21,28,"O",0,0
"NH",2019,"16/11/2018",38,22,35,"O",0,0
"NH",2019,"16/11/2018",39,1,31,"O",0,0
"NH",2019,"16/11/2018",39,2,26,"O",0,0
"NH",2019,"16/11/2018",39,3,22,"O",0,0
"NH",2019,"16/11/2018",39,4,21,"W",3,3
"NH",2019,"16/11/2018",39,5,38,"W",3,3
"NH",2019,"16/11/2018",39,6,29,"W",3,3
"NH",2019,"16/11/2018",39,7,21,"W",3,3
"NH",2019,"16/11/2018",39,8,34,"C",0,0
"NH",2019,"16/11/2018",39,9,17,"C",0,0
"NH",2019,"16/11/2018",39,10,28,"C",0,0
"NH",2019,"16/11/2018",39,11,13,"C",0,0
"NH",2019,"16/11/2018",39,12,32,"C",0,0
"NH",2019,"16/11/2018",39,13,31,"C",0,0
"NH",2019,"16/11/2018",39,14,27,"C",0,0
"NH",2019,"16/11/2018",39,15,21,"C",0,0
"NH",2019,"16/11/2018",39,16,28,"W",3,3
"NH",2019,"16/11/2018",39,17,21,"W",3,3
"NH",2019,"16/11/2018",39,18,30,"W",3,3
"NH",2019,"16/11/2018",39,19,32,"W",3,3
"NH",2019,"16/11/2018",39,20,19,"O",0,0
"NH",2019,"16/11/2018",39,21,29,"O",0,0
"NH",2019,"16/11/2018",39,22,26,"O",0,0
"NH",2019,"16/11/2018",40,1,22,"O",0,0
"NH",2019,"16/11/2018",40,2,28,"O",0,0
"NH",2019,"16/11/2018",40,3,28,"O",0,0
"NH",2019,"16/11/2018",40,4,27,"W",3,3
"NH",2019,"16/11/2018",40,5,35,"W",3,3
"NH",2019,"16/11/2018",40,6,25,"W",3,3
"NH",2019,"16/11/2018",40,7,23,"W",3,3
"NH",2019,"16/11/2018",40,8,35,"C",0,0
"NH",2019,"16/11/2018",40,9,29,"C",0,0
"NH",2019,"16/11/2018",40,10,30,"C",0,0
"NH",2019,"16/11/2018",40,11,12,"C",0,0
"NH",2019,"16/11/2018",40,12,33,"C",0,0
"NH",2019,"16/11/2018",40,13,35,"C",0,0
"NH",2019,"16/11/2018",40,14,22,"C",0,0
"NH",2019,"16/11/2018",40,15,39,"C",0,0
"NH",2019,"16/11/2018",40,16,30,"W",3,3
"NH",2019,"16/11/2018",40,17,30,"W",3,3
"NH",2019,"16/11/2018",40,18,38,"W",3,3
"NH",2019,"16/11/2018",40,19,30,"W",3,3
"NH",2019,"16/11/2018",40,20,30,"O",0,0
"NH",2019,"16/11/2018",40,21,44,"O",0,0
"NH",2019,"16/11/2018",40,22,25,"O",0,0
"NH",2019,"16/11/2018",41,1,15,"O",0,0
"NH",2019,"16/11/2018",41,2,27,"O",0,0
"NH",2019,"16/11/2018",41,3,21,"O",0,0
"NH",2019,"16/11/2018",41,4,25,"W",3,3
"NH",2019,"16/11/2018",41,5,6,"W",3,3
"NH",2019,"16/11/2018",41,6,32,"W",3,3
"NH",2019,"16/11/2018",41,7,30,"W",3,3
"NH",2019,"16/11/2018",41,8,22,"C",0,0
"NH",2019,"16/11/2018",41,9,19,"C",0,0
"NH",2019,"16/11/2018",41,10,25,"C",0,0
"NH",2019,"16/11/2018",41,11,21,"C",0,0
"NH",2019,"16/11/2018",41,12,33,"C",0,0
"NH",2019,"16/11/2018",41,13,11,"C",0,0
"NH",2019,"16/11/2018",41,14,24,"C",0,0
"NH",2019,"16/11/2018",41,15,11,"C",0,0
"NH",2019,"16/11/2018",41,16,30,"W",3,3
"NH",2019,"16/11/2018",41,17,9,"W",3,3
"NH",2019,"16/11/2018",41,18,24,"W",3,3
"NH",2019,"16/11/2018",41,19,22,"W",3,3
"NH",2019,"16/11/2018",41,20,27,"O",0,0
"NH",2019,"16/11/2018",41,21,28,"O",0,0
"NH",2019,"16/11/2018",41,22,33,"O",0,0
"NH",2019,"16/11/2018",42,1,15,"O",0,0
"NH",2019,"16/11/2018",42,2,33,"O",0,0
"NH",2019,"16/11/2018",42,3,36,"O",0,0
"NH",2019,"16/11/2018",42,4,36,"W",3,3
"NH",2019,"16/11/2018",42,5,15,"W",3,3
"NH",2019,"16/11/2018",42,6,27,"W",3,3
"NH",2019,"16/11/2018",42,7,20,"W",3,3
"NH",2019,"16/11/2018",42,8,22,"C",0,0
"NH",2019,"16/11/2018",42,9,38,"C",0,0
"NH",2019,"16/11/2018",42,10,19,"C",0,0
"NH",2019,"16/11/2018",42,11,17,"C",0,0
"NH",2019,"16/11/2018",42,12,19,"C",0,0
"NH",2019,"16/11/2018",42,13,32,"C",0,0
"NH",2019,"16/11/2018",42,14,31,"C",0,0
"NH",2019,"16/11/2018",42,15,15,"C",0,0
"NH",2019,"16/11/2018",42,16,33,"W",3,3
"NH",2019,"16/11/2018",42,17,25,"W",3,3
"NH",2019,"16/11/2018",42,18,25,"W",3,3
"NH",2019,"16/11/2018",42,19,37,"W",3,3
"NH",2019,"16/11/2018",42,20,37,"O",0,0
"NH",2019,"16/11/2018",42,21,26,"O",0,0
"NH",2019,"16/11/2018",42,22,37,"O",0,0
"NH",2019,"16/11/2018",43,1,24,"O",0,1
"NH",2019,"16/11/2018",43,2,35,"O",0,1
"NH",2019,"16/11/2018",43,3,18,"O",0,1
"NH",2019,"16/11/2018",43,4,37,"W",4,4
"NH",2019,"16/11/2018",43,5,13,"W",4,4
"NH",2019,"16/11/2018",43,6,19,"W",4,4
"NH",2019,"16/11/2018",43,7,31,"W",4,4
"NH",2019,"16/11/2018",43,8,24,"C",1,1
"NH",2019,"16/11/2018",43,9,40,"C",1,1
"NH",2019,"16/11/2018",43,10,34,"C",1,0
"NH",2019,"16/11/2018",43,11,12,"C",1,0
"NH",2019,"16/11/2018",43,12,27,"C",1,0
"NH",2019,"16/11/2018",43,13,27,"C",1,0
"NH",2019,"16/11/2018",43,14,26,"C",1,1
"NH",2019,"16/11/2018",43,15,27,"C",1,1
"NH",2019,"16/11/2018",43,16,31,"W",4,4
"NH",2019,"16/11/2018",43,17,27,"W",4,4
"NH",2019,"16/11/2018",43,18,30,"W",4,4
"NH",2019,"16/11/2018",43,19,39,"W",4,4
"NH",2019,"16/11/2018",43,20,37,"O",0,1
"NH",2019,"16/11/2018",43,21,18,"O",0,1
"NH",2019,"16/11/2018",43,22,24,"O",0,1
"NH",2019,"16/11/2018",44,1,23,"O",0,1
"NH",2019,"16/11/2018",44,2,41,"O",0,2
"NH",2019,"16/11/2018",44,3,24,"O",0,2
"NH",2019,"16/11/2018",44,4,30,"W",4,5
"NH",2019,"16/11/2018",44,5,26,"W",4,4
"NH",2019,"16/11/2018",44,6,33,"W",4,4
"NH",2019,"16/11/2018",44,7,31,"W",4,5
"NH",2019,"16/11/2018",44,8,22,"C",1,2
"NH",2019,"16/11/2018",44,9,24,"C",1,2
"NH",2019,"16/11/2018",44,10,38,"C",1,1
"NH",2019,"16/11/2018",44,11,29,"C",1,0
"NH",2019,"16/11/2018",44,12,37,"C",1,0
"NH",2019,"16/11/2018",44,13,23,"C",1,1
"NH",2019,"16/11/2018",44,14,24,"C",1,2
"NH",2019,"16/11/2018",44,15,31,"C",1,2
"NH",2019,"16/11/2018",44,16,34,"W",4,5
"NH",2019,"16/11/2018",44,17,22,"W",4,4
"NH",2019,"16/11/2018",44,18,27,"W",4,4
"NH",2019,"16/11/2018",44,19,26,"W",4,5
"NH",2019,"16/11/2018",44,20,37,"O",0,2
"NH",2019,"16/11/2018",44,21,33,"O",0,2
"NH",2019,"16/11/2018",44,22,31,"O",0,1
"NH",2019,"16/11/2018",45,1,23,"O",0,0
"NH",2019,"16/11/2018",45,2,31,"O",0,0
"NH",2019,"16/11/2018",45,3,27,"O",0,0
"NH",2019,"16/11/2018",45,4,28,"W",3,3
"NH",2019,"16/11/2018",45,5,22,"W",3,3
"NH",2019,"16/11/2018",45,6,28,"W",3,3
"NH",2019,"16/11/2018",45,7,23,"W",3,3
"NH",2019,"16/11/2018",45,8,29,"C",0,0
"NH",2019,"16/11/2018",45,9,16,"C",0,0
"NH",2019,"16/11/2018",45,10,22,"C",0,0
"NH",2019,"16/11/2018",45,11,24,"C",0,0
"NH",2019,"16/11/2018",45,12,30,"C",0,0
"NH",2019,"16/11/2018",45,13,23,"C",0,0
"NH",2019,"16/11/2018",45,14,20,"C",0,0
"NH",2019,"16/11/2018",45,15,33,"C",0,0
"NH",2019,"16/11/2018",45,16,44,"W",3,3
"NH",2019,"16/11/2018",45,17,36,"W",3,3
"NH",2019,"16/11/2018",45,18,33,"W",3,3
"NH",2019,"16/11/2018",45,19,31,"W",3,3
"NH",2019,"16/11/2018",45,20,36,"O",0,0
"NH",2019,"16/11/2018",45,21,27,"O",0,0
"NH",2019,"16/11/2018",45,22,23,"O",0,0
"NH",2019,"16/11/2018",46,1,25,"O",0,0
"NH",2019,"16/11/2018",46,2,43,"O",0,1
"NH",2019,"16/11/2018",46,3,18,"O",0,1
"NH",2019,"16/11/2018",46,4,38,"W",4,4
"NH",2019,"16/11/2018",46,5,28,"W",4,4
"NH",2019,"16/11/2018",46,6,18,"W",4,3
"NH",2019,"16/11/2018",46,7,18,"W",4,3
"NH",2019,"16/11/2018",46,8,29,"C",0,0
"NH",2019,"16/11/2018",46,9,17,"C",0,0
"NH",2019,"16/11/2018",46,10,28,"C",0,0
"NH",2019,"16/11/2018",46,11,10,"C",0,0
"NH",2019,"16/11/2018",46,12,33,"C",0,0
"NH",2019,"16/11/2018",46,13,22,"C",0,0
"NH",2019,"16/11/2018",46,14,25,"C",0,1
"NH",2019,"16/11/2018",46,15,30,"C",0,1
"NH",2019,"16/11/2018",46,16,29,"W",4,4
"NH",2019,"16/11/2018",46,17,10,"W",4,4
"NH",2019,"16/11/2018",46,18,29,"W",4,3
"NH",2019,"16/11/2018",46,19,26,"W",4,3
"NH",2019,"16/11/2018",46,20,32,"O",0,0
"NH",2019,"16/11/2018",46,21,29,"O",0,0
"NH",2019,"16/11/2018",46,22,45,"O",0,0
"NH",2019,"16/11/2018",47,1,22,"O",0,0
"NH",2019,"16/11/2018",47,2,32,"O",0,1
"NH",2019,"16/11/2018",47,3,30,"O",0,1
"NH",2019,"16/11/2018",47,4,30,"W",4,4
"NH",2019,"16/11/2018",47,5,30,"W",4,4
"NH",2019,"16/11/2018",47,6,22,"W",4,3
"NH",2019,"16/11/2018",47,7,33,"W",4,3
"NH",2019,"16/11/2018",47,8,21,"C",0,0
"NH",2019,"16/11/2018",47,9,25,"C",0,0
"NH",2019,"16/11/2018",47,10,19,"C",0,0
"NH",2019,"16/11/2018",47,11,35,"C",0,0
"NH",2019,"16/11/2018",47,12,24,"C",0,0
"NH",2019,"16/11/2018",47,13,22,"C",0,0
"NH",2019,"16/11/2018",47,14,23,"C",0,1
"NH",2019,"16/11/2018",47,15,32,"C",0,1
"NH",2019,"16/11/2018",47,16,20,"W",4,4
"NH",2019,"16/11/2018",47,17,35,"W",4,4
"NH",2019,"16/11/2018",47,18,24,"W",4,3
"NH",2019,"16/11/2018",47,19,25,"W",4,3
"NH",2019,"16/11/2018",47,20,26,"O",0,0
"NH",2019,"16/11/2018",47,21,35,"O",0,0
"NH",2019,"16/11/2018",47,22,23,"O",0,0
"NH",2019,"16/11/2018",48,1,29,"O",0,1
"NH",2019,"16/11/2018",48,2,30,"O",0,1
"NH",2019,"16/11/2018",48,3,27,"O",0,1
"NH",2019,"16/11/2018",48,4,33,"W",4,4
"NH",2019,"16/11/2018",48,5,29,"W",4,4
"NH",2019,"16/11/2018",48,6,34,"W",4,4
"NH",2019,"16/11/2018",48,7,23,"W",4,4
"NH",2019,"16/11/2018",48,8,27,"C",1,1
"NH",2019,"16/11/2018",48,9,20,"C",1,1
"NH",2019,"16/11/2018",48,10,21,"C",1,0
"NH",2019,"16/11/2018",48,11,21,"C",1,0
"NH",2019,"16/11/2018",48,12,20,"C",1,0
"NH",2019,"16/11/2018",48,13,24,"C",1,0
"NH",2019,"16/11/2018",48,14,31,"C",1,1
"NH",2019,"16/11/2018",48,15,17,"C",1,1
"NH",2019,"16/11/2018",48,16,36,"W",4,4
"NH",2019,"16/11/2018",48,17,25,"W",4,4
"NH",2019,"16/11/2018",48,18,17,"W",4,4
"NH",2019,"16/11/2018",48,19,39,"W",4,4
"NH",2019,"16/11/2018",48,20,48,"O",0,1
"NH",2019,"16/11/2018",48,21,39,"O",0,1
"NH",2019,"16/11/2018",48,22,46,"O",0,1
"NH",2019,"16/11/2018",49,1,24,"O",0,0
"NH",2019,"16/11/2018",49,2,32,"O",0,0
"NH",2019,"16/11/2018",49,3,19,"O",0,0
"NH",2019,"16/11/2018",49,4,24,"W",3,3
